14086,33566,33566,59431310,2633516,27.9779648,-82.0957088,19522,1412,1427,1541,1536,1308,1199,1152,1267,1269,1500,1355,1193,1067,767,626,434,282,187,9666,705,742,777,793,707,597,549,621,629,745,663,567,495,366,318,203,117,72,9856,707,685,764,743,601,602,603,646,640,755,692,626,572,401,308,231,165,115,35.8,34.6,36.9,14829,7282,7547,14197,6974,7223,13318,6492,6826,2906,1361,1545,2296,1076,1220,19522,19074,15917,983,67,382,147,19,41,9,8,76,82,3,3,0,0,0,1722,448,90,62,89,119,16320,1104,186,476,18,1904,19522,5162,3877,641,180,464,14360,19522,5162,3155,58,32,9,0,1704,204,14360,12762,925,35,373,3,18,244,19522,19391,6642,3849,6122,4463,1672,687,195,1106,132,50,439,131,0,0,0,131,88,43,6642,5148,2285,3849,1597,401,201,898,487,1494,1170,515,116,655,293,2641,1643,2.92,3.26,7278,6642,636,215,10,105,16,54,236,2.2,10.2,6642,4752,1890,13394,5997,2.82,3.17,0.725853669,0.005693434
14087,33567,33567,109096845,7000164,27.9206094,-82.1167723,11505,934,896,913,962,835,802,730,755,789,791,775,573,552,435,318,206,129,110,5899,495,446,476,521,478,425,373,393,395,398,399,280,268,207,159,91,58,37,5606,439,450,437,441,357,377,357,362,394,393,376,293,284,228,159,115,71,73,32.8,31.5,34.2,8579,4384,4195,8184,4183,4001,7630,3866,3764,1504,703,801,1198,552,646,11505,11269,8472,1310,60,119,22,16,16,3,2,21,39,9,5,3,0,1,1299,236,36,30,41,86,8679,1373,111,169,17,1407,11505,3519,2826,317,113,263,7986,11505,3519,2032,32,38,16,6,1285,110,7986,6440,1278,22,103,3,14,126,11505,11072,3510,2074,3600,2537,1195,563,118,693,131,25,255,433,0,0,0,433,314,119,3510,2773,1269,2074,931,237,117,462,221,737,570,273,75,297,169,1550,863,3.15,3.48,3869,3510,359,70,9,57,6,40,177,2.1,7.5,3510,2658,852,7965,3107,3.0,3.65,0.56183143,0.010643172
14088,33569,33569,37623601,1586100,27.8463496,-82.2885448,23074,1475,1662,1867,1844,1140,1202,1474,1670,1942,2082,1766,1384,1164,839,615,458,299,191,11332,741,867,966,976,573,577,703,789,937,1045,885,657,551,414,261,197,126,67,11742,734,795,901,868,567,625,771,881,1005,1037,881,727,613,425,354,261,173,124,37.8,36.8,38.6,17656,8525,9131,16848,8098,8750,15943,7625,8318,3064,1369,1695,2402,1065,1337,23074,22232,17775,2841,101,679,198,64,181,17,40,88,91,19,2,10,1,6,817,842,98,176,201,133,18473,3207,253,944,70,1065,23074,4123,615,1639,475,1394,18951,23074,4123,2793,279,29,10,1,715,296,18951,14982,2562,72,669,18,102,546,23074,23066,8078,4925,7540,5548,1430,549,315,1093,125,66,509,8,0,0,0,8,3,5,8078,6239,3030,4925,2279,368,198,946,553,1839,1395,607,145,788,377,3345,1787,2.86,3.23,9100,8078,1022,145,4,227,23,382,241,3.3,9.7,8078,6727,1351,18618,4448,2.77,3.29,0.354873162,0.003592045
14089,33570,33570,102044862,21574658,27.6907589,-82.4612031,20758,1751,1634,1488,1348,1189,1560,1503,1378,1228,1198,1179,1065,1121,1089,783,591,406,247,10454,904,831,761,712,642,811,732,713,620,595,582,490,563,543,377,281,198,99,10304,847,803,727,636,547,749,771,665,608,603,597,575,558,546,406,310,208,148,34.7,33.8,35.6,15615,7826,7789,15069,7527,7542,14302,7117,7185,3788,1836,1952,3116,1498,1618,20758,20366,15323,1542,78,228,51,32,61,2,6,41,35,14,4,8,2,0,3181,392,51,42,70,139,15662,1666,153,303,37,3365,20758,8442,6239,990,253,960,12316,20758,8442,4945,99,22,17,2,3146,211,12316,10378,1443,56,211,12,35,181,20758,20513,7273,3797,5970,4606,2006,873,229,1467,154,78,675,245,0,0,0,245,186,59,7273,5192,2292,3797,1477,475,264,920,551,2081,1601,794,271,807,453,2689,2244,2.82,3.27,9195,7273,1922,338,7,339,35,883,320,5.9,14.9,7273,5344,1929,14115,6398,2.64,3.32,0.527221042,0.011309048
14090,33572,33572,40777733,7541019,27.7611087,-82.4085805,14117,902,858,773,674,500,704,882,1003,969,1069,1152,1230,1188,871,525,386,245,186,6975,458,439,384,344,264,326,419,483,479,537,591,566,553,465,264,196,116,91,7142,444,419,389,330,236,378,463,520,490,532,561,664,635,406,261,190,129,95,43.9,43.9,44.0,11434,5624,5810,11137,5471,5666,10806,5292,5514,2936,1482,1454,2213,1132,1081,14117,13825,12251,812,49,358,70,50,77,10,20,61,70,2,1,1,0,0,353,292,63,70,62,43,12508,898,134,442,23,420,14117,1688,523,523,204,438,12429,14117,1688,1207,48,19,1,0,324,89,12429,11044,764,30,357,2,29,203,14117,14105,5733,3586,3486,2718,651,220,142,649,41,49,392,12,0,0,0,12,5,7,5733,4256,1546,3586,1194,243,120,427,232,1477,1112,531,148,581,234,1680,1558,2.46,2.81,6742,5733,1009,121,19,277,42,356,194,5.6,10.0,5733,4667,1066,11157,2948,2.39,2.77,0.410910885,0.004423258
14091,33573,33573,45694155,2241795,27.7227573,-82.3572368,19172,176,143,125,87,109,176,189,170,173,237,367,882,1704,2645,2950,3018,2853,3168,8139,89,76,68,43,54,83,99,79,85,121,137,339,659,1079,1293,1359,1224,1252,11033,87,67,57,44,55,93,90,91,88,116,230,543,1045,1566,1657,1659,1629,1916,74.1,74.2,74.0,18712,7896,10816,18672,7877,10795,18623,7853,10770,15773,6677,9096,14634,6207,8427,19172,19029,18249,461,26,176,46,26,38,28,15,9,14,11,1,2,0,8,106,143,27,26,27,24,18377,508,66,221,22,145,19172,719,129,296,73,221,18453,19172,719,553,20,6,1,1,101,37,18453,17696,441,20,175,10,5,106,19172,18766,11489,5616,843,430,326,60,170,492,10,295,320,406,406,120,286,0,0,0,11489,6011,244,5616,178,92,21,303,45,5478,5059,1328,1126,3731,3348,278,9801,1.63,2.13,13836,11489,2347,572,33,386,79,961,316,3.8,24.0,11489,9711,1778,16378,2388,1.69,1.34,0.30735096,0.00438666
14093,33578,33578,55818110,6392673,27.8622004,-82.3500444,36693,3016,2764,2505,2346,2296,3515,3384,3255,2846,2692,2261,1815,1500,928,668,423,268,211,17345,1534,1375,1266,1148,1023,1554,1616,1555,1334,1288,1049,794,700,426,313,190,114,66,19348,1482,1389,1239,1198,1273,1961,1768,1700,1512,1404,1212,1021,800,502,355,233,154,145,32.7,32.3,33.0,27866,12903,14963,26910,12417,14493,25623,11812,13811,3321,1499,1822,2498,1109,1389,36693,35201,24893,6989,169,1160,362,112,258,29,80,161,158,45,24,12,0,9,1945,1492,97,275,446,217,26083,7779,420,1596,117,2335,36693,7866,1268,3528,833,2237,28827,36693,7866,4913,494,48,25,9,1806,571,28827,19980,6495,121,1135,36,139,921,36693,36642,14381,6481,11074,8765,2220,844,344,2486,167,47,1383,51,0,0,0,51,46,5,14381,9617,5025,6481,3035,722,416,2414,1574,4764,3521,1566,191,1955,385,5522,1923,2.55,3.06,16284,14381,1903,871,33,353,88,116,442,3.8,13.7,14381,8905,5476,22983,13659,2.58,2.49,0.697818681,0.005700134
14094,33579,33579,55263537,1391361,27.7962306,-82.293653,25723,2342,2388,2215,1760,1197,1765,2501,2512,2094,1903,1488,1158,948,630,354,204,171,93,12263,1197,1192,1064,888,564,739,1155,1206,1048,911,681,516,451,310,169,77,69,26,13460,1145,1196,1151,872,633,1026,1346,1306,1046,992,807,642,497,320,185,127,102,67,32.5,32.3,32.7,18385,8608,9777,17618,8218,9400,16776,7813,8963,1980,893,1087,1452,651,801,25723,24585,16819,5013,109,945,309,74,215,17,59,176,95,16,5,2,0,9,1683,1138,92,194,310,219,17723,5575,274,1266,63,2043,25723,5939,1418,2224,487,1810,19784,25723,5939,3629,265,34,17,0,1589,405,19784,13190,4748,75,928,16,94,733,25723,25406,8141,5068,8963,7153,1996,787,342,1238,152,40,595,317,285,0,285,32,12,20,8141,6624,3826,5068,2857,468,287,1088,682,1517,1112,531,60,581,133,4218,1098,3.12,3.42,8901,8141,760,102,5,202,16,50,385,2.9,7.0,8141,6796,1345,20481,4925,3.01,3.66,0.364667208,0.005187946
14095,33584,33584,55407634,2102935,28.0072315,-82.2884025,25392,1690,1702,1848,1896,1472,1483,1765,1824,1866,2059,2048,1675,1381,986,686,450,297,264,12545,816,886,934,968,770,729,866,887,971,1028,970,827,685,429,331,214,138,96,12847,874,816,914,928,702,754,899,937,895,1031,1078,848,696,557,355,236,159,168,37.5,36.9,38.0,19774,9704,10070,18930,9278,9652,17941,8767,9174,3460,1611,1849,2683,1208,1475,25392,24707,19358,3479,159,709,231,49,134,23,29,121,122,13,7,5,0,1,989,685,123,100,195,117,19935,3781,330,879,38,1171,25392,4335,1015,1709,589,1022,21057,25392,4335,2932,187,53,9,1,933,220,21057,16426,3292,106,700,12,56,465,25392,25211,8960,4760,7765,5406,2045,845,311,1681,174,60,768,181,97,88,9,84,55,29,8960,6685,2956,4760,1973,534,247,1391,736,2275,1679,790,158,889,390,3445,2000,2.81,3.18,9785,8960,825,270,10,175,24,52,294,2.5,11.0,8960,6781,2179,18721,6490,2.76,2.98,0.447137042,0.005276418
14097,33592,33592,126962733,5238725,28.1018705,-82.2832358,10091,642,586,659,658,558,588,557,608,645,859,833,715,693,505,366,285,173,161,5070,348,301,338,332,274,297,282,298,318,462,424,340,360,253,172,135,75,61,5021,294,285,321,326,284,291,275,310,327,397,409,375,333,252,194,150,98,100,41.8,41.1,42.2,8072,4011,4061,7818,3899,3919,7447,3708,3739,1894,902,992,1490,696,794,10091,9828,8069,1285,59,124,47,10,19,1,6,22,19,5,1,1,1,2,286,263,69,27,87,47,8309,1396,144,161,6,347,10091,1119,437,350,119,213,8972,10091,1119,732,19,22,0,0,277,69,8972,7337,1266,37,124,5,9,194,10091,10073,3977,1725,2663,1818,886,370,115,822,85,56,368,18,0,0,0,18,10,8,3977,2574,997,1725,582,283,125,566,290,1403,1085,582,155,503,228,1234,1115,2.53,3.05,4634,3977,657,270,12,81,7,176,111,3.0,16.8,3977,2650,1327,6633,3440,2.5,2.59,0.7382672,0.012139245
14098,33594,33594,26901761,1120504,27.9409344,-82.2424794,32677,1975,2322,2552,2499,1646,1630,1952,2336,2673,2685,2373,1963,1934,1443,1003,761,520,410,15763,1018,1173,1290,1295,838,780,908,1092,1298,1301,1165,905,918,637,451,330,214,150,16914,957,1149,1262,1204,808,850,1044,1244,1375,1384,1208,1058,1016,806,552,431,306,260,39.0,37.9,39.8,25278,11988,13290,24209,11444,12765,22951,10794,12157,5263,2303,2960,4137,1782,2355,32677,31591,25323,3569,116,1362,700,124,241,20,79,109,89,17,4,4,1,8,1204,1086,98,191,304,188,26172,4060,287,1706,63,1552,32677,6420,931,2910,830,1749,26257,32677,6420,4560,265,28,24,2,1108,433,26257,20763,3304,88,1338,15,96,653,32677,32571,11762,6953,10428,7550,1945,704,443,1483,157,110,744,106,10,9,1,96,45,51,11762,8963,4171,6953,3110,549,294,1461,767,2799,2233,844,228,1389,681,4580,3010,2.77,3.16,12810,11762,1048,175,6,328,37,113,389,3.2,7.9,11762,9739,2023,26356,6215,2.71,3.07,0.272188828,0.002569372
14099,33596,33596,30255632,948580,27.8872147,-82.22587,29283,1371,2006,2700,2579,1336,1006,1111,1935,2501,2890,2748,2329,2006,1109,746,416,294,200,14347,713,1051,1386,1318,692,516,495,857,1152,1370,1325,1121,1030,577,355,194,127,68,14936,658,955,1314,1261,644,490,616,1078,1349,1520,1423,1208,976,532,391,222,167,132,41.2,40.6,41.7,22631,10929,11702,21458,10331,11127,20305,9708,10597,3875,1907,1968,2765,1321,1444,29283,28491,25006,2090,63,922,382,107,184,41,63,48,97,32,8,8,2,14,378,792,120,213,189,97,25693,2406,234,1210,67,528,29283,3293,367,1179,620,1127,25990,29283,3293,2602,133,16,13,9,320,200,25990,22404,1957,47,909,23,58,592,29283,29277,10000,7141,9868,7170,1384,542,329,884,111,37,425,6,0,0,0,6,0,6,10000,8481,3948,7141,3200,360,201,980,547,1519,1202,476,97,726,296,4301,1982,2.93,3.17,10521,10000,521,108,7,141,23,44,198,1.6,8.8,10000,8884,1116,25689,3588,2.89,3.22,0.310115749,0.002859761
14101,33598,33598,280287553,3022934,27.6934231,-82.2846591,13665,1352,1123,1105,1191,1095,1141,951,828,785,758,742,668,600,536,315,224,146,105,7187,702,577,582,659,639,631,506,431,422,364,387,347,294,263,168,114,65,36,6478,650,546,523,532,456,510,445,397,363,394,355,321,306,273,147,110,81,69,29.2,28.4,30.2,9868,5208,4660,9364,4925,4439,8653,4521,4132,1676,805,871,1326,646,680,13665,13408,10193,693,104,123,10,8,16,3,6,29,51,38,0,36,1,1,2257,257,39,15,39,114,10416,756,157,149,55,2398,13665,7989,7013,286,95,595,5676,13665,7989,5399,75,78,6,26,2245,160,5676,4794,618,26,117,12,12,97,13665,13282,3740,2256,4365,3283,1723,719,140,1198,148,40,346,383,31,31,0,352,209,143,3740,3020,1472,2256,1044,307,156,457,272,720,501,245,76,256,127,1768,919,3.55,3.76,4350,3740,610,121,3,112,23,216,135,4.0,9.9,3740,2644,1096,8518,4764,3.22,4.35,1.302214155,0.025917409
14102,33602,33602,6602451,934950,27.9535304,-82.4571128,11515,559,437,415,480,964,1552,1297,1005,846,893,757,622,556,395,233,221,131,152,6092,285,238,232,249,441,774,729,577,501,529,418,340,285,192,107,101,50,44,5423,274,199,183,231,523,778,568,428,345,364,339,282,271,203,126,120,81,108,35.2,35.8,34.5,10033,5302,4731,9835,5202,4633,9507,5030,4477,1443,659,784,1132,494,638,11515,11170,7835,2702,36,397,167,59,48,12,22,30,59,8,3,2,1,2,192,345,40,67,105,40,8121,2877,118,494,22,262,11515,1855,165,525,519,646,9660,11515,1855,1440,107,15,7,0,171,115,9660,6395,2595,21,390,8,21,230,11515,10859,6004,1326,1849,1427,466,147,48,1214,20,46,579,656,77,37,40,579,386,193,6004,2087,831,1326,403,172,68,589,360,3917,3019,1692,193,1327,307,907,902,1.81,2.74,7994,6004,1990,602,17,639,61,230,441,20.4,14.4,6004,2438,3566,4733,6126,1.94,1.72,0.178594814,0.000691189
14103,33603,33603,10711562,250888,27.9856178,-82.4644389,19100,1388,1135,1125,1422,1246,1491,1361,1347,1376,1600,1325,1147,892,664,499,398,371,313,9421,733,575,582,766,585,720,693,684,700,837,642,572,437,299,221,160,129,86,9679,655,560,543,656,661,771,668,663,676,763,683,575,455,365,278,238,242,227,36.5,35.4,37.5,15185,7396,7789,14580,7047,7533,13800,6663,7137,2759,1145,1614,2245,895,1350,19100,18445,11468,5731,76,207,51,17,43,9,19,30,38,6,2,3,0,1,957,655,68,66,198,134,11991,6058,230,320,24,1197,19100,5994,592,1741,1971,1690,13106,19100,5994,4362,369,38,16,1,911,297,13106,7106,5362,38,191,5,46,358,19100,18862,7721,2409,5253,3657,1621,636,219,1858,97,78,835,238,162,157,5,76,61,15,7721,4424,1993,2409,869,475,219,1540,905,3297,2426,1142,248,1284,549,2329,1811,2.44,3.1,8992,7721,1271,491,13,203,15,20,529,4.4,12.7,7721,4367,3354,10475,8387,2.4,2.5,0.179889272,0.001005558
14104,33604,33604,19279504,1122578,28.0171543,-82.4553503,35485,2412,2394,2435,2592,2093,2475,2694,2625,2617,2686,2558,2404,1896,1279,833,614,468,410,17443,1220,1228,1288,1306,1041,1159,1339,1288,1368,1309,1243,1176,902,631,386,249,180,130,18042,1192,1166,1147,1286,1052,1316,1355,1337,1249,1377,1315,1228,994,648,447,365,288,280,36.3,35.6,37.0,27760,13465,14295,26607,12863,13744,25227,12193,13034,4673,2109,2564,3604,1576,2028,35485,34216,21802,9519,154,793,47,73,103,19,33,431,87,21,5,3,0,13,1927,1269,119,124,407,305,22811,10150,371,1021,70,2392,35485,11275,1097,4068,3195,2915,24210,35485,11275,8031,731,63,16,4,1853,577,24210,13771,8788,91,777,17,74,692,35485,35391,13944,4486,10306,7220,3304,1393,401,3351,236,132,1516,94,32,20,12,62,47,15,13944,8275,3833,4486,1775,902,428,2887,1630,5669,4217,2112,468,2105,728,4591,2946,2.54,3.19,16528,13944,2584,1123,26,320,50,40,1025,3.9,15.3,13944,7770,6174,19425,15966,2.5,2.59,0.338787459,0.00187197
14105,33605,33605,20278661,3599136,27.9511221,-82.4296797,17073,1257,1101,1143,1292,1188,1313,1197,1083,1027,1184,1157,1038,851,681,570,404,331,256,8469,669,523,597,670,554,676,587,539,535,625,596,541,422,320,233,168,123,91,8604,588,578,546,622,634,637,610,544,492,559,561,497,429,361,337,236,208,165,35.2,34.6,35.8,13326,6551,6775,12794,6272,6522,12041,5888,6153,2729,1174,1555,2242,935,1307,17073,16637,5303,10491,85,64,19,9,13,1,7,3,12,5,0,3,2,0,689,436,24,24,88,95,5572,10757,170,128,49,874,17073,4163,900,1311,976,976,12910,17073,4163,2831,424,40,1,4,662,201,12910,2472,10067,45,63,1,27,235,17073,16645,6481,1379,4979,3196,2154,980,174,1652,88,89,619,428,90,44,46,338,250,88,6481,3619,1571,1379,459,462,186,1778,926,2862,2195,1084,282,1111,473,2059,1808,2.57,3.35,7995,6481,1514,555,24,150,37,16,732,5.1,12.8,6481,2727,3754,7103,9542,2.6,2.54,0.309619392,0.002189576
14106,33606,33606,8501033,2227222,27.9174523,-82.4522793,17746,586,658,724,2136,2852,1672,1288,1084,1057,1172,1185,893,781,565,311,283,259,240,8632,311,326,354,927,1255,813,709,572,554,646,594,461,392,272,163,123,100,60,9114,275,332,370,1209,1597,859,579,512,503,526,591,432,389,293,148,160,159,180,30.8,32.1,29.4,15648,7565,8083,15357,7429,7928,12730,6331,6399,2120,947,1173,1658,718,940,17746,17353,15008,1565,37,509,199,74,86,10,37,31,72,6,1,2,3,0,228,393,62,111,87,38,15333,1709,119,667,29,310,17746,1903,222,420,469,792,15843,17746,1903,1527,73,11,17,1,183,91,15843,13481,1492,26,492,5,45,302,17746,14473,7517,2265,2810,2234,416,99,86,1465,27,51,492,3273,15,2,13,3258,1426,1832,7517,2978,1287,2265,923,209,101,504,263,4539,3505,1711,198,1794,426,1374,1303,1.93,2.84,8460,7517,943,434,43,110,40,118,198,3.0,9.6,7517,3463,4054,7956,6517,2.3,1.61,0.194391491,0.000983592
14107,33607,33607,23390221,1450207,27.9620122,-82.492176,23541,1791,1413,1331,1409,1863,2146,1617,1542,1441,1540,1383,1236,1058,909,816,802,635,609,11198,925,727,694,705,858,1015,806,803,730,766,648,584,444,402,330,314,264,183,12343,866,686,637,704,1005,1131,811,739,711,774,735,652,614,507,486,488,371,426,35.6,34.0,37.2,18762,8737,10025,18186,8443,9743,17262,7979,9283,4384,1746,2638,3771,1493,2278,23541,22714,13159,7978,85,330,92,38,41,6,27,84,42,13,2,8,0,3,1149,827,27,45,188,332,13789,8352,166,441,74,1601,23541,11129,1520,1961,5214,2434,12412,23541,11129,8904,517,39,9,10,1112,538,12412,4255,7461,46,321,3,37,289,23541,23489,9552,2686,6345,4229,2825,1033,404,2081,90,162,807,52,11,4,7,41,8,33,9552,5414,2259,2686,911,592,229,2136,1119,4138,3291,1461,348,1830,740,2804,2842,2.46,3.19,11159,9552,1607,940,14,137,35,164,317,3.1,15.0,9552,4256,5296,10779,12710,2.53,2.4,0.405107674,0.00227818
14108,33609,33609,11328513,1523740,27.9442719,-82.5176749,15999,730,704,809,824,1084,1594,1294,1228,1118,1219,1216,1078,836,651,448,412,400,354,7977,378,366,391,438,519,826,704,627,597,623,636,523,419,291,212,174,149,104,8022,352,338,418,386,565,768,590,601,521,596,580,555,417,360,236,238,251,250,39.0,38.1,39.9,13562,6741,6821,13183,6541,6642,12779,6321,6458,2731,1159,1572,2265,930,1335,15999,15582,13741,927,41,472,126,114,63,15,37,61,56,5,1,0,1,3,396,417,47,112,71,107,14116,1049,115,610,26,535,15999,3448,377,597,1137,1337,12551,15999,3448,2769,89,18,15,0,378,179,12551,10972,838,23,457,5,18,238,15999,15816,7660,2580,3431,2566,712,205,125,1433,22,57,569,183,0,0,0,183,113,70,7660,3499,1493,2580,1053,271,128,648,312,4161,3189,1513,253,1676,610,1617,1742,2.06,2.92,8774,7660,1114,571,24,157,41,81,240,3.3,15.3,7660,4513,3147,10107,5709,2.24,1.81,0.274107151,0.001178466
